,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
127,7301,7082,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
128,7302,7083,1,497134.8400,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
129,7303,7084,1,165711.6100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
130,7304,7085,1,265138.5800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
131,7305,7086,1,99426.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
132,7306,7087,1,132569.2900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
133,7307,7088,1,828558.0600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
134,7308,7089,1,220827.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
135,7309,7090,1,239229.2500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
136,7310,7091,1,220827.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
137,7311,7092,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
138,7312,7093,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
139,7313,7094,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
140,7314,7095,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
141,7315,7096,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
142,7316,7097,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
143,7317,7098,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
144,7318,7099,1,128815.7500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
145,7319,7100,1,55206.7500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
146,7320,7101,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
147,7321,7102,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
148,7322,7103,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
149,7323,7104,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
150,7324,7105,1,147218.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
151,7325,7106,1,92011.2500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
152,7326,7107,1,17511.8000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
153,7327,7108,1,26267.7000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
154,7328,7109,1,43779.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
155,7329,7110,1,165711.6100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
156,7330,7111,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
157,7331,7112,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
158,7332,7113,1,331423.2300,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
159,7333,7114,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
160,7334,7115,1,463992.5200,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
161,7335,7116,1,33142.3200,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
162,7336,7117,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
163,7337,7118,1,66284.6500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
164,7338,7119,1,497134.8400,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
165,7339,7120,1,165711.6100,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
166,7340,7121,1,265138.5800,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
167,7341,7122,1,99426.9700,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
168,7342,7123,1,132569.2900,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
169,7343,7124,1,828558.0600,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
170,7344,7125,1,220827.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
171,7345,7126,1,239229.2500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
172,7346,7127,1,220827.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
173,7347,7128,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
174,7348,7129,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
175,7349,7130,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
176,7350,7131,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
177,7351,7132,1,110413.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
178,7352,7133,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
179,7353,7134,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
180,7354,7135,1,128815.7500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
181,7355,7136,1,55206.7500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
182,7356,7137,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
183,7357,7138,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
184,7358,7139,1,73609.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
185,7359,7140,1,36804.5000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
186,7360,7141,1,147218.0000,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
187,7361,7142,1,92011.2500,2004-01-01 00:00,,0.0000,0.0000,0.0000,0.0000
