,rsrc_id,parent_rsrc_id,clndr_id,role_id,shift_id,user_id,pobs_id,guid,rsrc_seq_num,email_addr,employee_code,office_phone,other_phone,rsrc_name,rsrc_short_name,rsrc_title_name,def_qty_per_hr,cost_qty_type,ot_factor,active_flag,auto_compute_act_flag,def_cost_qty_link_flag,ot_flag,curr_id,unit_id,rsrc_type,location_id,rsrc_notes,load_tasks_flag,level_flag,last_checksum
244,7882,7880,7842,,,,,wHOoGUV/90mhRAJ82wxoHQ,100,,,,,Equipment,E,,0.125,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
245,8038,7882,7842,,,,,sIlj3O4BS0GKegHU1DWT0g,2,,,,,Generator,GN-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
246,8039,7882,7842,,,,,ffcKGvGA6EejMFzE6ezmvw,4,,,,,Forklift,FL-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
247,8040,7882,7842,,,,,6TLtsbiDH0m7SuujRepNEg,5,,,,,Auto Girth Machine,AWM-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
248,8041,7882,7842,,,,,OKJU3x04dUWYtrOQVke4rA,5,,,,,Welding Machine,WM-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
249,8042,7882,7842,,,,,dZaPLtuW1E67GrMwsR9Nxg,6,,,,,Auto LT7,PM-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
250,8043,7882,7842,,,,,s+sEeWWZmUCPYj/9TnLFzg,7,,,,,Crane,C-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
251,8044,7882,7842,,,,,fQcL9C8qOECDho4Ou18tfw,8,,,,,Air Compressor,AC-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
252,8056,7882,7842,,,,,MRYxOGm9dkuX36B7yqtpYQ,1,,,,,Painting Machine,PAM-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
253,8057,7882,7842,,,,,JhXIYGWHZkyE7yYpMkPtRQ,0,,,,,Blasting Machine,BLM-PET,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Equip,,,,,
254,8373,7880,7842,,,,,9/zvIVKBF0SvhlH8uWwlxA,3,,,,,Site Labor Manhours,R-9,,0,QT_Hour,0,Y,Y,Y,N,1,,RT_Labor,,,,,
255,8374,8373,7842,,,,,FBBI1YNWZUmKH396aGwcaA,0,,,,,TK 715,R-51,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
256,8375,8373,7842,,,,,V7HXyLQzC0qw5mCPanlDGQ,1,,,,,TK 710,R-52,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
257,8376,8373,7842,,,,,Fj39m0CRokGOySqBmEIN+A,4,,,,,TK 720,R-53,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
258,8378,8373,7842,,,,,35Qp3gzMbEeVCFK9qEbfqA,4,,,,,TK 700,R-55,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
259,8379,8373,7842,,,,,TF0dukCDWE+VpVx7FcwzeA,5,,,,,TK 705,R-56,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
260,8380,8373,7842,,,,,/h41JisBhk++JQS4BiVciw,6,,,,,TK 735,R-57,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
261,8381,8373,7842,,,,,wr+tbykSUEeT+9/mo9Fxtw,7,,,,,TK 725,R-58,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
262,8382,8373,7842,,,,,faqAdIGsyUupL+siyIERSQ,8,,,,,TK 2311,R-65,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
263,8383,8373,7842,,,,,gGk/VTDgQkKVcMgsBBuCbA,9,,,,,TK 2310,R-68,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
264,8384,8373,7842,,,,,1iAqWFtEnEG4hR8t6dU3AA,10,,,,,TK 2400,R-71,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
265,8385,8373,7842,,,,,jb7dBOr9+EeNY7RybAbaTQ,11,,,,,TK 2401,R-72,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
266,8386,8373,7842,,,,,h5bquNZdbE2Py5K+VsVBVg,12,,,,,TK 3208,R-73,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
267,8387,8373,7842,,,,,EJUn1yUHZUqJ9Z5qGHv3yg,13,,,,,TK3201,R-74,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
268,8388,8373,7842,,,,,2xAbsyNnVEa4+ITjnZ+iBA,14,,,,,TK 3202,R-75,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
269,8389,8373,7842,,,,,/fLighFP3EGTurrxzlf20Q,15,,,,,TK 505,R-76,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
270,8390,8373,7842,,,,,+GgFPADQ202ctCxsCCRXlg,16,,,,,TK 506,R-77,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
271,8391,8373,7842,,,,,doJrpd+wlUCvusyAgvoXjg,17,,,,,TK 520,R-78,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
272,8392,8373,7842,,,,,iT4LFT15z0+LNGMlKSnNUQ,18,,,,,TK 521,R-79,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
273,8393,8373,7842,,,,,B8HhFe6WfUWOkXj+fKzD3Q,19,,,,,TK 535,R-80,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
274,8394,8373,7842,,,,,gTfgMnucf0GEQpbjGcZa3Q,20,,,,,TK 515,R-81,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
275,8395,8373,7842,,,,,meMlmepDVkSQacL9eepeUw,21,,,,,TK 511,R-82,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
276,8396,8373,7842,,,,,rfbN6GAvaE+LREXDej4c4Q,22,,,,,TK 510,R-83,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
277,8397,8373,7842,,,,,CvQScj5fE0KrPtIYE10u5w,23,,,,,TK 600,R-84,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
278,8398,8373,7842,,,,,ScbI5ypDdUyIgcNWV17u9Q,24,,,,,TK 601,R-85,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
279,8399,8373,7842,,,,,3xKWk9X+GUS63EHqD2OyUA,25,,,,,TK 602,R-86,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
280,8400,8373,7842,,,,,aE3MRxu010av3sEIc58a+Q,26,,,,,TK 605,R-87,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
281,8401,8373,7842,,,,,0mheE1gPH067tyNH/VvwHA,27,,,,,TK 606,R-88,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
282,8402,8373,7842,,,,,ph08hEDbO0a39ffbf8GvBg,28,,,,,TK 516,R-89,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
283,8403,8373,7842,,,,,Rn48p4GSi0+oLIiu8qMjcQ,29,,,,,TK 525,R-90,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
284,8404,8373,7842,,,,,RFuVG5MxIE69qPXefGvWUQ,30,,,,,TK 526,R-91,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
285,8405,8373,7842,,,,,yCcQbktVFEWfI5ovYMhXrA,31,,,,,TK 3491,R-92,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
286,8406,8373,7842,,,,,lkqUEn5mcUORVdmn6832sg,32,,,,,TK 3490,R-93,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
287,8407,,7842,,,,,GMUJEwLb1kudeUUv1dh52w,3,,,,,(New Resource),R-54,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
288,8409,8373,7842,,,,,cRi+55fRiEGhCvZjcdJKqw,2,,,,,TK 721,R-95,,1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
289,8478,7880,7842,,,,,4eZmHayoW0SlE2a5D2Ae/Q,0,,,,,Fabrication Manhours,R-10,,0,QT_Hour,0,Y,Y,Y,N,1,,RT_Labor,,,,,
290,8479,8478,7842,,,,,ZVDp+YfgbkGpPXFcAxMJ5w,0,,,,,TK 715,R-11,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
291,8480,8478,7842,,,,,LAayWJseRUSIUxJBVTkoxQ,1,,,,,TK 710,R-12,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
292,8481,8478,7842,,,,,Syo3qs6e80ujsxIuYvEm2w,2,,,,,TK 721,R-13,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
293,8482,8478,7842,,,,,USjjSfT2D0aRidiBILwZ/w,4,,,,,TK 720,R-14,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
294,8483,8478,7842,,,,,9xe2+/QFCke8rFWFK4oX+A,4,,,,,TK 700,R-15,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
295,8484,8478,7842,,,,,s8iujH2KZkuCibFASHAOaQ,5,,,,,TK 705,R-16,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
296,8485,8478,7842,,,,,dsdwh21BtUyVJYalELQYvQ,6,,,,,TK 735,R-17,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
297,8486,8478,7842,,,,,ynotjfE3BEWD+ewmHggXiw,7,,,,,TK 725,R-18,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
298,8487,8478,7842,,,,,DPmKoJjTJ0CJKtN+wZSz1g,8,,,,,TK 2311,R-19,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
299,8488,8478,7842,,,,,ko2yJWXY/UGnl+aml7DG2Q,9,,,,,TK 2310,R-20,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
300,8489,8478,7842,,,,,zwGOW1iiREeOjNz/QZruyw,10,,,,,TK 2400,R-21,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
301,8490,8478,7842,,,,,AKPVjLkXXkeKVl9ZQxLnLA,11,,,,,TK 2401,R-22,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
302,8491,8478,7842,,,,,7pkB6sJ/fkyYucBmAThqGA,12,,,,,TK 3208,R-23,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
303,8492,8478,7842,,,,,/HG1YfU7V0OGx6dhItXWOA,13,,,,,TK3201,R-24,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
304,8493,8478,7842,,,,,+/Q+rIQYfEaad94n5wVTgw,14,,,,,TK 3202,R-25,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
305,8494,8478,7842,,,,,Z4yP409tkEWptWE1+eI0jA,15,,,,,TK 505,R-26,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
306,8495,8478,7842,,,,,WsO5cUSEUU2oXsqje8/NRw,16,,,,,TK 506,R-27,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
307,8496,8478,7842,,,,,nIFWfKEZfEqO1WJNdtpuIQ,17,,,,,TK 520,R-28,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
308,8497,8478,7842,,,,,m/POs9gP6EKVQ+laeBRJXg,18,,,,,TK 521,R-29,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
309,8498,8478,7842,,,,,xon2T7TVg0qqq0OyZQ2nLQ,19,,,,,TK 535,R-30,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
310,8499,8478,7842,,,,,VMHCrjGPmkCODSZ8GdcE8Q,20,,,,,TK 515,R-31,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
311,8500,8478,7842,,,,,HRgZHoTaNU+3Pz+r/7nldw,21,,,,,TK 511,R-32,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
312,8501,8478,7842,,,,,JuzvP2GGw0+jNlWp/K25qw,22,,,,,TK 510,R-33,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
313,8502,8478,7842,,,,,WfrKbxt6DUeW7sRd06oqgA,23,,,,,TK 600,R-34,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
314,8503,8478,7842,,,,,4D90SPK92UiuplXlf4yYVA,24,,,,,TK 601,R-35,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
315,8504,8478,7842,,,,,iGJvmUWSlEKLwBMH0BAklA,25,,,,,TK 602,R-36,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
316,8505,8478,7842,,,,,t/Kln3CDFUa+9/Z8AjKSiw,26,,,,,TK 605,R-37,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
317,8506,8478,7842,,,,,uPSpPc5BIEu7JPrwVyfkJw,27,,,,,TK 606,R-38,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
318,8507,8478,7842,,,,,has+VG42vUytu5zyNMFrdQ,28,,,,,TK 516,R-39,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
319,8508,8478,7842,,,,,KTmhXc5CJUmeu7fyS2Z44w,29,,,,,TK 525,R-41,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
320,8509,8478,7842,,,,,5gFDUiUFqE6hQCNbDyp5fw,30,,,,,TK 526,R-48,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
321,8510,8478,7842,,,,,VkQcIsKN40COCgaV3QYFTg,31,,,,,TK 3491,R-49,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
322,8511,8478,7842,,,,,8tttIK0zBE6vCbWKiYbcFQ,32,,,,,TK 3490,R-50,,0.1,QT_Hour,,Y,Y,Y,N,1,,RT_Labor,,,,,
323,6899,,6591,,,,,okiSDPTRR0S3V/ArRq9MuA,10,,,,,P4 Water Tanks,P4,,0.125,QT_Hour,0,Y,Y,Y,N,1,,RT_Mat,,,,,
