,task_id,actv_code_type_id,actv_code_id,proj_id
941,83193,7269,12932,764
942,83193,7270,12939,764
943,83194,7268,12912,764
944,83194,7269,12932,764
945,83194,7270,12939,764
946,83195,7268,12912,764
947,83195,7269,12932,764
948,83195,7270,12939,764
949,83196,7268,12912,764
950,83196,7269,12933,764
951,83196,7270,12937,764
952,83197,7268,12912,764
953,83197,7269,12933,764
954,83197,7270,12937,764
955,83198,7268,12912,764
956,83198,7269,12933,764
957,83198,7270,12938,764
958,83198,7271,12948,764
959,83199,7268,12912,764
960,83199,7269,12933,764
961,83199,7270,12938,764
962,83199,7271,12949,764
963,83200,7268,12912,764
964,83200,7269,12933,764
965,83200,7270,12945,764
966,83201,7268,12912,764
967,83201,7269,12933,764
968,83201,7270,12946,764
969,83202,7268,12912,764
970,83202,7269,12933,764
971,83202,7270,12937,764
972,83203,7268,12912,764
973,83203,7269,12933,764
974,83203,7270,12938,764
975,83203,7271,12950,764
976,83204,7268,12912,764
977,83204,7269,12933,764
978,83204,7270,12946,764
979,83205,7268,12912,764
980,83205,7269,12933,764
981,83205,7270,12938,764
982,83205,7271,12950,764
983,83206,7268,12912,764
984,83206,7269,12933,764
985,83206,7270,12938,764
986,83206,7271,12951,764
987,83207,7268,12912,764
988,83207,7269,12933,764
989,83207,7270,12938,764
990,83207,7271,12952,764
991,83208,7268,12912,764
992,83208,7269,12933,764
993,83208,7270,12938,764
994,83208,7271,12951,764
995,83209,7268,12912,764
996,83209,7269,12933,764
997,83209,7270,12938,764
998,83209,7271,12952,764
999,83210,7268,12912,764
1000,83210,7269,12933,764
1001,83210,7270,12938,764
1002,83210,7271,12951,764
1003,83211,7268,12912,764
1004,83211,7269,12933,764
1005,83211,7270,12938,764
1006,83211,7271,12952,764
1007,83212,7268,12912,764
1008,83212,7269,12933,764
1009,83212,7270,12945,764
1010,83213,7268,12912,764
1011,83213,7269,12933,764
1012,83213,7270,12939,764
1013,83214,7268,12912,764
1014,83214,7269,12933,764
1015,83214,7270,12939,764
1016,83215,7268,12912,764
1017,83215,7269,12933,764
1018,83215,7270,12939,764
1019,83216,7268,12912,764
1020,83216,7269,12933,764
1021,83216,7270,12940,764
1022,83217,7268,12912,764
1023,83217,7269,12933,764
1024,83217,7270,12940,764
