,udf_type_id,fk_id,proj_id,udf_date,udf_number,udf_text,udf_code_id
171,197,84417,761,,186318848,,
172,197,84418,761,,185270272,,
173,197,84419,761,,186318848,,
174,197,84420,761,,185270272,,
175,197,84421,761,,1598619648,,
176,197,84422,761,,185270272,,
177,197,84424,761,,185270272,,
178,197,84425,761,,1598619648,,
179,197,84427,761,,1598619648,,
180,197,84428,761,,185270272,,
181,197,84429,761,,1598619648,,
182,197,84430,761,,185270273,,
183,197,84431,761,,1598619649,,
184,197,84432,761,,185270273,,
185,197,84433,761,,1598619649,,
186,197,84434,761,,1,,
187,197,84435,761,,185270273,,
188,197,84436,761,,186253313,,
189,197,84437,761,,269090817,,
190,197,84438,761,,-65535,,
191,197,84439,761,,185270273,,
192,197,84440,761,,185270273,,
193,197,84441,761,,185270273,,
194,197,84442,761,,185270273,,
195,197,84443,761,,185270273,,
196,197,84444,761,,1,,
197,197,84445,761,,185270273,,
198,197,84446,761,,1448345601,,
199,197,84447,761,,185270272,,
200,197,84451,761,,185270272,,
201,197,84453,761,,-65536,,
202,197,84455,761,,269090816,,
203,197,84457,761,,185270272,,
204,197,84459,761,,185270272,,
205,197,84461,761,,185270272,,
206,197,84463,761,,269090816,,
207,197,84465,761,,185270272,,
208,197,84467,761,,185270272,,
209,197,84468,761,,1448345600,,
210,197,84469,761,,185270272,,
211,197,84471,761,,185270272,,
212,197,84473,761,,185270272,,
213,197,84475,761,,185270273,,
214,197,84476,761,,1,,
215,197,84477,761,,185270273,,
216,197,84478,761,,1,,
217,197,84479,761,,185270273,,
218,197,84480,761,,1,,
219,197,84481,761,,1598619649,,
220,197,84482,761,,1,,
221,197,84483,761,,186318849,,
222,197,84484,761,,1,,
223,197,84485,761,,185270273,,
224,197,84486,761,,1,,
225,197,84487,761,,186318849,,
226,197,84488,761,,1,,
227,197,84489,761,,1598619649,,
228,197,84490,761,,1448345601,,
229,197,84491,761,,186318849,,
230,197,84492,761,,1,,
231,197,84493,761,,1598619649,,
232,197,84495,761,,186318848,,
233,197,84497,761,,1598619648,,
234,197,84499,761,,186318848,,
235,197,84501,761,,830341120,,
236,197,84503,761,,186318848,,
237,197,84505,761,,185270272,,
238,197,84507,761,,186318848,,
239,197,84509,761,,1598619648,,
240,197,84511,761,,269090816,,
241,197,84513,761,,186318848,,
242,197,84515,761,,830341120,,
243,197,84517,761,,1598619648,,
244,197,84519,761,,1598619648,,
245,197,84521,761,,830341120,,
246,197,84522,761,,1,,
247,197,84523,761,,1598619649,,
248,197,84524,761,,1,,
249,197,84525,761,,185270273,,
250,197,84526,761,,1,,
251,197,84527,761,,186318849,,
252,197,84528,761,,1,,
253,197,84529,761,,186318849,,
254,197,84530,761,,1,,
255,197,84531,761,,185270273,,
256,197,84532,761,,1448345601,,
257,197,84533,761,,830341121,,
258,197,84534,761,,1,,
259,197,84535,761,,1598619649,,
260,197,84536,761,,1,,
261,197,84537,761,,830341121,,
262,197,84538,761,,185270273,,
263,197,84539,761,,186318848,,
264,197,84541,761,,1598619648,,
265,197,84543,761,,1598619648,,
266,197,84545,761,,1598619648,,
267,197,84547,761,,1598619648,,
268,197,84549,761,,1598619648,,
269,197,84551,761,,830341120,,
270,197,84553,761,,186318848,,
271,197,84555,761,,1598619648,,
272,197,84557,761,,1598619648,,
273,197,84559,761,,1598619648,,
274,197,84560,761,,1448345600,,
275,197,84561,761,,1598619648,,
276,197,84563,761,,830341120,,
277,197,84565,761,,186318848,,
278,197,84567,761,,1598619649,,
279,197,84568,761,,1,,
280,197,84569,761,,186318849,,
281,197,84570,761,,1,,
282,197,84571,761,,186318849,,
283,197,84572,761,,1,,
284,197,84573,761,,1598619649,,
285,197,84574,761,,1,,
286,197,84575,761,,830341121,,
287,197,84576,761,,1,,
288,197,84577,761,,186318849,,
289,197,84578,761,,1,,
290,197,84579,761,,1,,
291,197,84580,761,,185270273,,
292,197,84581,761,,269090817,,
293,197,84582,761,,1,,
294,197,84583,761,,186318849,,
295,197,84585,761,,1598619648,,
296,197,84587,761,,185270272,,
297,197,84589,761,,185270272,,
298,197,84590,761,,185270272,,
299,197,84591,761,,1598619648,,
300,197,84593,761,,830341120,,
301,197,84595,761,,186318848,,
302,197,84597,761,,186318848,,
303,197,84599,761,,186318848,,
304,197,84601,761,,185270272,,
305,197,84603,761,,185270272,,
306,197,84605,761,,1598619648,,
307,197,84607,761,,830341120,,
308,197,84609,761,,1598619648,,
309,197,84611,761,,830341120,,
310,197,84612,761,,1,,
311,197,84613,761,,1598619649,,
312,197,84614,761,,1,,
313,197,84615,761,,185270273,,
314,197,84616,761,,1,,
315,197,84617,761,,186318849,,
316,197,84618,761,,1,,
317,197,84619,761,,186318849,,
318,197,84620,761,,1,,
319,197,84621,761,,185270273,,
320,197,84622,761,,1448345601,,
321,197,84623,761,,830341121,,
322,197,84624,761,,1,,
323,197,84625,761,,1598619649,,
324,197,84626,761,,1,,
325,197,84627,761,,830341121,,
326,197,84628,761,,185270273,,
327,197,84629,761,,186318848,,
328,197,84631,761,,1598619648,,
329,197,84633,761,,1598619648,,
330,197,84635,761,,1598619648,,
331,197,84637,761,,1598619648,,
332,197,84639,761,,1598619648,,
333,197,84641,761,,186318848,,
334,197,84643,761,,1598619648,,
335,197,84645,761,,185270272,,
336,197,84647,761,,186318848,,
337,197,84649,761,,1598619648,,
338,197,84650,761,,1448345600,,
339,197,84651,761,,186318848,,
340,197,84653,761,,1598619648,,
341,197,84655,761,,186318848,,
342,197,84657,761,,1598619649,,
343,197,84658,761,,1,,
344,197,84659,761,,185270273,,
345,197,84660,761,,1,,
346,197,84661,761,,186318849,,
347,197,84662,761,,1,,
348,197,84663,761,,1598619649,,
349,197,84664,761,,1,,
350,197,84665,761,,186318849,,
351,197,84666,761,,1,,
352,197,84667,761,,186318849,,
353,197,84668,761,,1,,
354,197,84669,761,,1598619649,,
355,197,84670,761,,1,,
356,197,84671,761,,186318849,,
357,197,84672,761,,1448345601,,
358,197,84673,761,,1598619649,,
359,197,84674,761,,1,,
360,197,84675,761,,185270273,,
361,197,84677,761,,186318848,,
362,197,84679,761,,1598619648,,
363,197,84681,761,,186318848,,
364,197,84683,761,,1598619648,,
365,197,84685,761,,186318848,,
366,197,84687,761,,1598619648,,
367,197,84689,761,,185270272,,
368,197,84691,761,,186318848,,
369,197,84693,761,,1598619648,,
370,197,84695,761,,185270272,,
371,197,84697,761,,269090816,,
372,197,84699,761,,1598619648,,
373,197,84701,761,,185270272,,
374,197,84703,761,,269090816,,
375,197,84704,761,,1,,
376,197,84705,761,,186318849,,
377,197,84706,761,,1,,
378,197,84707,761,,185270273,,
379,197,84708,761,,1,,
380,197,84709,761,,185270273,,
381,197,84710,761,,1,,
382,197,84711,761,,1598619649,,
383,197,84712,761,,1,,
384,197,84713,761,,186318849,,
385,197,84714,761,,1,,
386,197,84715,761,,1598619649,,
387,197,84716,761,,1448345601,,
388,197,84717,761,,186318849,,
389,197,84718,761,,1,,
390,197,84719,761,,1598619649,,
391,197,84720,761,,1,,
392,197,84721,761,,1598619649,,
393,197,84722,761,,1448345601,,
394,197,84723,761,,186318848,,
395,197,84725,761,,1598619648,,
396,197,84727,761,,186318848,,
397,197,84729,761,,1598619648,,
398,197,84731,761,,186318848,,
399,197,84733,761,,186318848,,
400,197,84735,761,,186318848,,
401,197,84737,761,,185270272,,
402,197,84739,761,,186318848,,
403,197,84741,761,,1598619648,,
404,197,84743,761,,185270272,,
405,197,84744,761,,1448345600,,
406,197,84745,761,,186318848,,
407,197,84747,761,,1598619648,,
408,197,84749,761,,185270272,,
409,197,84751,761,,1598619649,,
410,197,84752,761,,1,,
411,197,84753,761,,186318849,,
412,197,84754,761,,1,,
413,197,84755,761,,186318849,,
414,197,84756,761,,1,,
415,197,84757,761,,1598619649,,
416,197,84758,761,,1,,
417,197,84759,761,,186318849,,
418,197,84760,761,,185270273,,
419,197,84761,761,,186318849,,
420,197,84762,761,,1,,
421,197,84763,761,,1598619649,,
422,197,84764,761,,1,,
423,197,84765,761,,269090817,,
424,197,84766,761,,1448345601,,
425,197,84767,761,,1598619649,,
426,197,84768,761,,185270273,,
427,197,84769,761,,186318849,,
428,197,84771,761,,1598619648,,
429,197,84773,761,,185270272,,
430,197,84775,761,,186318848,,
431,197,84777,761,,1598619648,,
432,197,84779,761,,185270272,,
433,197,84781,761,,1598619648,,
434,197,84783,761,,186318848,,
435,197,84785,761,,1598619648,,
436,197,84787,761,,186318848,,
437,197,84789,761,,1598619648,,
438,197,84791,761,,185270272,,
439,197,84793,761,,186318848,,
440,197,84795,761,,1598619648,,
441,197,84797,761,,186318848,,
442,197,84798,761,,1,,
443,197,84799,761,,186318849,,
444,197,84800,761,,1,,
445,197,84801,761,,186318849,,
446,197,84802,761,,1,,
447,197,84803,761,,186318849,,
448,197,84804,761,,185270273,,
449,197,84805,761,,269090817,,
450,197,84806,761,,1,,
451,197,84807,761,,186318849,,
452,197,84808,761,,1,,
453,197,84809,761,,1598619649,,
454,197,84810,761,,1448345601,,
455,197,84811,761,,185270273,,
456,197,84812,761,,1,,
457,197,84813,761,,269090817,,
458,197,84814,761,,185270273,,
459,197,84815,761,,1598619649,,
460,197,84816,761,,1448345601,,
461,197,84817,761,,269090816,,
462,197,84819,761,,186318848,,
463,197,84821,761,,269090816,,
464,197,84823,761,,1598619648,,
465,197,84825,761,,186318848,,
466,197,84826,761,,185270272,,
467,197,84827,761,,185270272,,
468,197,84829,761,,185270272,,
469,197,84831,761,,186318848,,
470,197,84832,761,,185270272,,
471,197,84833,761,,1598619648,,
472,197,84835,761,,185270272,,
473,197,84837,761,,186318848,,
474,197,84838,761,,1448345600,,
475,197,84839,761,,1598619648,,
476,197,84841,761,,1598619648,,
477,197,84843,761,,1598619648,,
478,197,84845,761,,1598619649,,
479,197,84846,761,,1,,
480,197,84847,761,,185270273,,
481,197,84848,761,,1,,
482,197,84849,761,,1598619649,,
483,197,84850,761,,1,,
484,197,84851,761,,269090817,,
485,197,84852,761,,1,,
486,197,84853,761,,1598619649,,
487,197,84854,761,,1,,
488,197,84855,761,,185270273,,
489,197,84856,761,,185270273,,
490,197,84857,761,,185270273,,
491,197,84858,761,,1,,
492,197,84859,761,,1598619649,,
493,197,84860,761,,1448345601,,
494,197,84861,761,,186318849,,
495,197,84862,761,,1,,
496,197,84863,761,,1598619649,,
497,197,84865,761,,186318848,,
498,197,84867,761,,1598619648,,
499,197,84869,761,,186318848,,
500,197,84871,761,,1598619648,,
501,197,84873,761,,185270272,,
502,197,84875,761,,186318848,,
503,197,84876,761,,185270272,,
504,197,84877,761,,1598619648,,
505,197,84879,761,,186318848,,
506,197,84881,761,,185270272,,
507,197,84883,761,,186318848,,
508,197,84885,761,,1598619648,,
509,197,84887,761,,1598619648,,
510,197,84889,761,,269090816,,
511,197,84891,761,,1598619648,,
512,197,84892,761,,1,,
513,197,84893,761,,186318849,,
514,197,84894,761,,1,,
515,197,84895,761,,1598619649,,
516,197,84896,761,,1,,
517,197,84897,761,,269090817,,
518,197,84898,761,,1,,
519,197,84899,761,,269090817,,
520,197,84900,761,,1,,
521,197,84901,761,,186318849,,
522,197,84902,761,,1,,
523,197,84903,761,,185270273,,
524,197,84904,761,,1,,
525,197,84905,761,,186318849,,
526,197,84906,761,,1,,
527,197,84907,761,,1598619649,,
528,197,84908,761,,1,,
529,197,84909,761,,1598619649,,
530,197,84910,761,,1,,
531,197,84911,761,,269090817,,
532,197,84912,761,,1448345601,,
533,197,84913,761,,269090817,,
534,197,84914,761,,1,,
535,197,84915,761,,1598619649,,
536,197,84917,761,,185270272,,
537,197,84919,761,,186318848,,
538,197,84920,761,,185270272,,
539,197,84921,761,,1598619648,,
540,197,84923,761,,1598619648,,
541,197,84925,761,,186318848,,
542,197,84927,761,,1598619648,,
543,197,84929,761,,186318848,,
544,197,84931,761,,1598619648,,
545,197,84933,761,,185270272,,
546,197,84935,761,,186318848,,
547,197,84937,761,,1598619648,,
548,197,84939,761,,185270272,,
549,197,84941,761,,186318848,,
550,197,84943,761,,269090816,,
551,197,84944,761,,1,,
552,197,84945,761,,1598619649,,
553,197,84946,761,,1,,
554,197,84947,761,,1598619649,,
555,197,84948,761,,185270273,,
556,197,84949,761,,1598619649,,
557,197,84950,761,,1,,
558,197,84951,761,,186318849,,
559,197,84952,761,,185270273,,
560,197,84953,761,,185270273,,
561,197,84954,761,,1,,
562,197,84955,761,,186318849,,
563,197,84956,761,,1,,
564,197,84957,761,,1598619649,,
565,197,84958,761,,1,,
566,197,84959,761,,186318849,,
567,197,84960,761,,1,,
568,197,84961,761,,1598619649,,
569,197,84962,761,,1,,
570,197,84963,761,,1598619649,,
571,197,84964,761,,1448345601,,
572,197,84965,761,,269090817,,
573,197,84966,761,,1,,
574,197,84967,761,,1598619649,,
575,197,84969,761,,185270272,,
576,197,84970,761,,185270272,,
577,197,84971,761,,186318848,,
578,197,84973,761,,1598619648,,
579,197,84975,761,,1598619648,,
580,197,84977,761,,186318848,,
581,197,84979,761,,1598619648,,
582,197,84981,761,,186318848,,
583,197,84982,761,,185270272,,
584,197,84983,761,,1598619648,,
585,197,84985,761,,185270272,,
586,197,84987,761,,186318848,,
587,197,84989,761,,1598619648,,
588,197,84991,761,,185270272,,
589,197,84993,761,,186318848,,
590,197,84995,761,,269090816,,
591,197,84996,761,,1,,
592,197,84997,761,,1598619649,,
593,197,84998,761,,1,,
594,197,84999,761,,1598619649,,
595,197,85000,761,,1,,
596,197,85001,761,,1598619649,,
597,197,85002,761,,185270273,,
598,197,85003,761,,186318849,,
599,197,85004,761,,1,,
600,197,85005,761,,185270273,,
601,197,85006,761,,1,,
602,197,85007,761,,186318849,,
603,197,85008,761,,1,,
604,197,85009,761,,1598619649,,
605,197,85010,761,,1,,
606,197,85011,761,,186318849,,
607,197,85012,761,,1,,
608,197,85013,761,,185270273,,
609,197,85014,761,,185270273,,
610,197,85015,761,,186318849,,
611,197,85016,761,,1448345601,,
612,197,85017,761,,1598619649,,
613,197,85018,761,,1,,
614,197,85019,761,,185270273,,
615,197,85021,761,,186318848,,
616,197,85022,761,,185270272,,
617,197,85023,761,,1598619648,,
618,197,85025,761,,186318848,,
619,197,85027,761,,185270272,,
620,197,85029,761,,269090816,,
621,197,85030,761,,185270272,,
622,197,85031,761,,1598619648,,
623,197,85032,761,,185270272,,
624,197,85033,761,,269090816,,
625,197,85035,761,,1598619648,,
626,197,85036,761,,185270272,,
627,197,85037,761,,186318848,,
628,197,85039,761,,1598619648,,
629,197,85041,761,,269090816,,
630,197,85043,761,,1598619648,,
631,197,85045,761,,1598619648,,
632,197,85047,761,,186318848,,
633,197,85048,761,,1,,
634,197,85049,761,,185270273,,
635,197,85050,761,,1,,
636,197,85051,761,,186318849,,
637,197,85052,761,,1,,
638,197,85053,761,,1598619649,,
639,197,85054,761,,1,,
640,197,85055,761,,186318849,,
641,197,85056,761,,1,,
642,197,85057,761,,269090817,,
643,197,85058,761,,1,,
644,197,85059,761,,269090817,,
645,197,85060,761,,1,,
646,197,85061,761,,186318849,,
647,197,85062,761,,1,,
648,197,85063,761,,186318849,,
649,197,85064,761,,1,,
650,197,85065,761,,1598619649,,
651,197,85066,761,,1,,
652,197,85067,761,,186318849,,
653,197,85068,761,,1448345601,,
654,197,85069,761,,1598619649,,
655,197,85070,761,,1,,
656,197,85071,761,,185270273,,
657,197,85073,761,,186318848,,
658,197,85075,761,,1598619648,,
659,197,85076,761,,185270272,,
660,197,85077,761,,186318848,,
661,197,85079,761,,185270272,,
662,197,85081,761,,269090816,,
663,197,85083,761,,1598619648,,
664,197,85085,761,,269090816,,
665,197,85087,761,,1598619648,,
666,197,85088,761,,185270272,,
667,197,85089,761,,186318848,,
668,197,85091,761,,1598619648,,
669,197,85093,761,,269090816,,
670,197,85095,761,,1598619648,,
671,197,85097,761,,1598619648,,
672,197,85099,761,,186318848,,
673,197,85100,761,,1,,
674,197,85101,761,,185270273,,
675,197,85102,761,,1,,
676,197,85103,761,,186318849,,
677,197,85104,761,,1,,
678,197,85105,761,,1598619649,,
679,197,85106,761,,1,,
680,197,85107,761,,186318849,,
681,197,85108,761,,1,,
682,197,85109,761,,269090817,,
683,197,85110,761,,1,,
684,197,85111,761,,269090817,,
685,197,85112,761,,1,,
686,197,85113,761,,186318849,,
687,197,85114,761,,1,,
688,197,85115,761,,186318849,,
689,197,85116,761,,1,,
690,197,85117,761,,1598619649,,
691,197,85118,761,,1,,
692,197,85119,761,,186318849,,
693,197,85120,761,,1448345601,,
694,197,85121,761,,1598619649,,
695,197,85122,761,,1,,
696,197,85123,761,,185270273,,
697,197,85125,761,,186318848,,
698,197,85127,761,,1598619648,,
699,197,85128,761,,185270272,,
700,197,85129,761,,186318848,,
701,197,85131,761,,1598619648,,
702,197,85132,761,,185270272,,
703,197,85133,761,,186318848,,
704,197,85135,761,,1598619648,,
705,197,85136,761,,185270272,,
706,197,85137,761,,185270272,,
707,197,85139,761,,186318848,,
708,197,85141,761,,1598619648,,
709,197,85142,761,,185270272,,
710,197,85143,761,,185270272,,
711,197,85145,761,,269090816,,
712,197,85147,761,,1598619648,,
713,197,85149,761,,185270272,,
714,197,85151,761,,269090816,,
715,197,85152,761,,1,,
716,197,85153,761,,1598619649,,
717,197,85154,761,,1,,
718,197,85155,761,,1598619649,,
719,197,85156,761,,1,,
720,197,85157,761,,1598619649,,
721,197,85158,761,,1,,
722,197,85159,761,,186318849,,
723,197,85160,761,,1,,
724,197,85161,761,,185270273,,
725,197,85162,761,,1,,
726,197,85163,761,,186318848,,
727,197,85164,761,,1,,
728,197,85165,761,,1598619649,,
729,197,85166,761,,1,,
730,197,85167,761,,186318849,,
731,197,85168,761,,1,,
732,197,85169,761,,1598619648,,
733,197,85171,761,,1598619648,,
734,197,85172,761,,1448345600,,
735,197,85173,761,,269090816,,
736,197,85174,761,,185270272,,
737,197,85175,761,,1598619648,,
738,197,85177,761,,185270272,,
739,197,85179,761,,186318848,,
740,197,85181,761,,1598619648,,
741,197,85183,761,,1598619648,,
742,197,85185,761,,186318848,,
743,197,85187,761,,1598619648,,
744,197,85188,761,,185270272,,
745,197,85189,761,,186318848,,
746,197,85191,761,,1598619648,,
747,197,85193,761,,185270272,,
748,197,85195,761,,186318848,,
749,197,85197,761,,1598619648,,
750,197,85199,761,,185270272,,
751,197,85201,761,,186318848,,
752,197,85203,761,,269090816,,
753,197,85204,761,,1,,
754,197,85205,761,,186318849,,
755,197,85206,761,,1,,
756,197,85207,761,,185270273,,
757,197,85208,761,,1,,
758,197,85209,761,,185270273,,
759,197,85211,761,,1598619649,,
760,197,85212,761,,1,,
761,197,85213,761,,186318849,,
762,197,85214,761,,1,,
763,197,85215,761,,1598619649,,
764,197,85216,761,,1448345600,,
765,197,85217,761,,186318848,,
766,197,85219,761,,1598619648,,
767,197,85221,761,,1598619648,,
768,197,85222,761,,1448345600,,
769,197,85223,761,,186318848,,
770,197,85225,761,,1598619648,,
771,197,85227,761,,186318848,,
772,197,85228,761,,185270272,,
773,197,85229,761,,1598619648,,
774,197,85231,761,,186318848,,
775,197,85233,761,,186318848,,
776,197,85235,761,,186318848,,
777,197,85237,761,,185270272,,
778,197,85239,761,,186318848,,
779,197,85241,761,,1598619648,,
780,197,85243,761,,185270272,,
781,197,85244,761,,1448345600,,
782,197,85245,761,,186318848,,
783,197,85247,761,,1598619648,,
784,197,85249,761,,185270272,,
785,197,85251,761,,1598619649,,
786,197,85252,761,,1,,
787,197,85253,761,,186318849,,
788,197,85254,761,,1,,
789,197,85255,761,,186318849,,
790,197,85256,761,,1,,
791,197,85257,761,,1598619648,,
792,197,85258,761,,1,,
793,197,85259,761,,186318849,,
794,197,85260,761,,1,,
795,197,85261,761,,186318849,,
796,197,85262,761,,1,,
797,197,85263,761,,1598619648,,
798,197,85265,761,,269090816,,
799,197,85266,761,,1448345600,,
800,197,85267,761,,1598619648,,
801,197,85268,761,,185270272,,
802,197,85269,761,,186318848,,
803,197,85271,761,,1598619648,,
804,197,85273,761,,185270272,,
805,197,85275,761,,186318848,,
806,197,85277,761,,1598619648,,
807,197,85278,761,,185270272,,
808,197,85279,761,,185270272,,
809,197,85281,761,,1598619648,,
810,197,85283,761,,186318848,,
