,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
188,17473,,,,809,101678,Sundries,,,0.00,632.00,1242.00,1242.00,CL_Uniform,N,1.96519,,,
189,17474,,,,809,101679,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
190,17475,,,,809,101680,Fringes,,,0.00,3000.00,2764.00,2764.00,CL_Uniform,N,0.921333,,,
191,17476,,,,809,101681,Sundries,,,0.00,920.00,598.00,598.00,CL_Uniform,N,0.65,,,
192,17477,,,,809,101682,Sundries,,,0.00,650.00,2023.00,2023.00,CL_Uniform,N,3.112308,,,
193,17478,,,,809,101689,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
194,17479,,,,809,101691,Sundries,,,0.00,2200.00,982.00,982.00,CL_Uniform,N,0.446364,,,
195,17480,,,,809,101692,Sundries,,,0.00,632.00,1942.00,1942.00,CL_Uniform,N,3.072785,,,
196,17481,,,,809,101693,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
197,17482,,,,809,101694,Fringes,,,0.00,3000.00,1122.00,1122.00,CL_Uniform,N,0.374,,,
198,17483,,,,809,101695,Sundries,,,0.00,920.00,236.00,236.00,CL_Uniform,N,0.256522,,,
199,17484,,,,809,101696,Sundries,,,0.00,650.00,1849.00,1849.00,CL_Uniform,N,2.844615,,,
200,17485,,,,809,101762,Sundries,,,0.00,5000.00,3110.00,3110.00,CL_Uniform,N,0.622,,,
201,17486,,,,809,101763,Sundries,,,0.00,600.00,599.00,599.00,CL_Uniform,N,0.998333,,,
202,17487,,,,809,101764,Sundries,,,0.00,2200.00,1890.00,1890.00,CL_Uniform,N,0.859091,,,
203,17488,,,,809,101765,Sundries,,,0.00,632.00,1482.00,1482.00,CL_Uniform,N,2.344937,,,
204,17489,,,,809,101766,Sundries,,,0.00,700.00,536.00,536.00,CL_Uniform,N,0.765714,,,
205,17490,,,,809,101767,Fringes,,,0.00,3000.00,301.00,301.00,CL_Uniform,N,0.100333,,,
206,17491,,,,809,101768,Sundries,,,0.00,920.00,391.00,391.00,CL_Uniform,N,0.425,,,
207,17492,,,,809,101769,Sundries,,,0.00,650.00,201.00,201.00,CL_Uniform,N,0.309231,,,
208,17493,,,,809,101776,Sundries,,,0.00,5000.00,2714.00,2714.00,CL_Uniform,N,0.5428,,,
209,17494,,,,809,101780,Sundries,,,0.00,700.00,671.00,671.00,CL_Uniform,N,0.958571,,,
210,17495,,,,809,101782,Sundries,,,0.00,920.00,891.00,891.00,CL_Uniform,N,0.968478,,,
211,17496,,,,809,101783,Sundries,,,0.00,650.00,555.00,555.00,CL_Uniform,N,0.853846,,,
212,17497,,,,809,101791,Sundries,,,0.00,5000.00,1001.00,1001.00,CL_Uniform,N,0.2002,,,
213,17498,,,,809,101793,Sundries,,,0.00,2200.00,2873.00,2873.00,CL_Uniform,N,1.305909,,,
214,17499,,,,809,101794,Sundries,,,0.00,632.00,1782.00,1782.00,CL_Uniform,N,2.81962,,,
215,17500,,,,809,101795,Sundries,,,0.00,700.00,216.00,216.00,CL_Uniform,N,0.308571,,,
216,17501,,,,809,101796,Fringes,,,0.00,3000.00,2574.00,2574.00,CL_Uniform,N,0.858,,,
217,17502,,,,809,101797,Sundries,,,0.00,920.00,383.00,383.00,CL_Uniform,N,0.416304,,,
218,17503,,,,809,101798,Sundries,,,0.00,650.00,212.00,212.00,CL_Uniform,N,0.326154,,,
219,17504,,,,809,101805,Sundries,,,0.00,5000.00,2012.00,2012.00,CL_Uniform,N,0.4023,,,
220,17505,,,,809,101806,Sundries,,,0.00,108.00,108.00,108.00,CL_Uniform,N,1,,,
221,17506,,,,809,101824,Sundries,,,0.00,5000.00,3449.00,3449.00,CL_Uniform,N,0.6898,,,
222,17507,,,,809,101826,Sundries,,,0.00,2200.00,2192.00,2192.00,CL_Uniform,N,0.996364,,,
223,17508,,,,809,101827,Sundries,,,0.00,632.00,582.00,582.00,CL_Uniform,N,0.920886,,,
224,17509,,,,809,101828,Sundries,,,0.00,700.00,341.00,341.00,CL_Uniform,N,0.487143,,,
225,17510,,,,809,101830,Sundries,,,0.00,920.00,547.00,547.00,CL_Uniform,N,0.594565,,,
226,17511,,,,809,101831,Sundries,,,0.00,650.00,0.00,0.00,CL_Uniform,N,0,,,
227,17512,,,,809,101838,Sundries,,,0.00,5000.00,3449.00,3449.00,CL_Uniform,N,0.6898,,,
228,17513,,,,809,101840,Sundries,,,0.00,2200.00,2192.00,2192.00,CL_Uniform,N,0.996364,,,
229,17514,,,,809,101841,Sundries,,,0.00,632.00,582.00,582.00,CL_Uniform,N,0.920886,,,
230,17515,,,,809,101842,Sundries,,,0.00,700.00,341.00,341.00,CL_Uniform,N,0.487143,,,
231,17516,,,,809,101844,Sundries,,,0.00,920.00,547.00,547.00,CL_Uniform,N,0.594565,,,
232,17517,,,,809,101845,Sundries,,,0.00,650.00,0.00,0.00,CL_Uniform,N,0,,,
