,taskrsrc_id,task_id,proj_id,cost_qty_link_flag,role_id,acct_id,rsrc_id,pobs_id,skill_level,pend_complete_pct,remain_qty,pend_remain_qty,target_qty,remain_qty_per_hr,pend_act_reg_qty,target_lag_drtn_hr_cnt,target_qty_per_hr,act_ot_qty,pend_act_ot_qty,act_reg_qty,relag_drtn_hr_cnt,ot_factor,cost_per_qty,target_cost,act_reg_cost,act_ot_cost,remain_cost,act_start_date,act_end_date,restart_date,reend_date,target_start_date,target_end_date,rem_late_start_date,rem_late_end_date,rollup_dates_flag,target_crv,remain_crv,actual_crv,ts_pend_act_end_flag,guid,rate_type,act_this_per_cost,act_this_per_qty,curv_id,rsrc_type,cost_per_qty_source_type,create_user,create_date,old_restart_date,old_reend_date,old_remain_drtn_hr_cnt,has_rsrchours,taskrsrc_sum_id
47,282606,109630,764,Y,,,2666,,,,168,,168,1,,0,1,0,,0,0,0,110,18480,0,0,18480,,,2010-06-30 08:00,2010-07-24 16:00,2010-06-30 08:00,2010-07-24 16:00,,,Y,,,,N,bDpWgxvo40qU5+q9F1uvVg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
48,282607,109631,764,Y,,,2666,,,,64,,64,1,,0,1,0,,0,0,0,110,7040,0,0,7040,,,2010-07-25 08:00,2010-08-02 16:00,2010-07-25 08:00,2010-08-02 16:00,,,Y,,,,N,lpPRtvTXxkSWOvHtGvkpng,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
49,282608,109632,764,Y,,,2666,,,,168,,168,1,,0,1,0,,0,0,0,110,18480,0,0,18480,,,2010-08-03 08:00,2010-08-26 16:00,2010-08-03 08:00,2010-08-26 16:00,,,Y,,,,N,s+uvIibvaESp4x36S8PTDg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
50,282609,109633,764,Y,,,2666,,,,64,,64,1,,0,1,0,,0,0,0,110,7040,0,0,7040,,,2010-08-28 08:00,2010-09-05 16:00,2010-08-28 08:00,2010-09-05 16:00,,,Y,,,,N,kl5k68eEEEeWOAedxh2ZIA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
51,282610,109634,764,Y,,,2666,,,,168,,168,1,,0,1,0,,0,0,0,110,18480,0,0,18480,,,2010-09-06 08:00,2010-09-29 16:00,2010-09-06 08:00,2010-09-29 16:00,,,Y,,,,N,puKPKO9cIUuy6gNHaoV27A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
52,282611,109635,764,Y,,,2666,,,,64,,64,1,,0,1,0,,0,0,0,110,7040,0,0,7040,,,2010-09-30 08:00,2010-10-09 16:00,2010-09-30 08:00,2010-10-09 16:00,,,Y,,,,N,HKa4QwiQukCogU7uWZ8hvw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
53,282612,109636,764,Y,,,2666,,,,168,,168,1,,0,1,0,,0,0,0,110,18480,0,0,18480,,,2010-10-10 08:00,2010-11-02 16:00,2010-10-10 08:00,2010-11-02 16:00,,,Y,,,,N,BrEd9mh8t0G+kvdSw6h+bA,COST_PER_QTY,0,0,63,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
54,282613,109637,764,Y,,,2666,,,,64,,64,1,,0,1,0,,0,0,0,110,7040,0,0,7040,,,2010-11-03 08:00,2010-11-11 16:00,2010-11-03 08:00,2010-11-11 16:00,,,Y,,,,N,OH9zJCmYUkyyph+Vur90hg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
55,282614,109653,764,Y,,,2666,,,,14,,14,0.08333333,,0,0.08333333,0,,0,0,0,110,1540,0,0,1540,,,2010-11-13 08:00,2010-12-06 16:00,2010-11-13 08:00,2010-12-06 16:00,,,Y,,,,N,wmBUImhwE0uMFDhTaxulBg,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
56,282615,109638,764,Y,,,2666,,,,32,,32,1,,0,1,0,,0,0,0,110,3520,0,0,3520,,,2010-12-07 08:00,2010-12-11 16:00,2010-12-07 08:00,2010-12-11 16:00,,,Y,,,,N,VWvQF2+5tEWWucqp9VewXA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
57,282616,109639,764,Y,,,2666,,,,32,,32,1,,0,1,0,,0,0,0,110,3520,0,0,3520,,,2010-12-12 08:00,2010-12-15 16:00,2010-12-12 08:00,2010-12-15 16:00,,,Y,,,,N,kIFqzFK1FkmHDuSqNOB/0g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
58,282617,109628,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-05-27 08:00,2010-06-20 16:00,2010-05-27 08:00,2010-06-20 16:00,,,Y,,,,N,nPkNBaeSxUOuIWRwv1Q4TQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
59,282618,109629,764,Y,,,2667,,,,64,,64,1,,0,1,0,,0,0,0,87,5568,0,0,5568,,,2010-06-21 08:00,2010-06-29 16:00,2010-06-21 08:00,2010-06-29 16:00,,,Y,,,,N,mEeo4upseUyUq9HgLJff2w,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
60,282619,109630,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-06-30 08:00,2010-07-24 16:00,2010-06-30 08:00,2010-07-24 16:00,,,Y,,,,N,s3ni3IWYS0GAD1nRpOpu6Q,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
61,282620,109631,764,Y,,,2667,,,,64,,64,1,,0,1,0,,0,0,0,87,5568,0,0,5568,,,2010-07-25 08:00,2010-08-02 16:00,2010-07-25 08:00,2010-08-02 16:00,,,Y,,,,N,p1cWVvjx8Uu9SLrBXwSA8A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
62,282621,109632,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-08-03 08:00,2010-08-26 16:00,2010-08-03 08:00,2010-08-26 16:00,,,Y,,,,N,KYuHyWv6/0qpdCEhfvOxig,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
63,282622,109633,764,Y,,,2667,,,,64,,64,1,,0,1,0,,0,0,0,87,5568,0,0,5568,,,2010-08-28 08:00,2010-09-05 16:00,2010-08-28 08:00,2010-09-05 16:00,,,Y,,,,N,ROg687syRkWpxSFSKyi+OA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
64,282623,109634,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-09-06 08:00,2010-09-29 16:00,2010-09-06 08:00,2010-09-29 16:00,,,Y,,,,N,xxdd36PvYEeMy8sNzgFJuA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
65,282624,109635,764,Y,,,2667,,,,64,,64,1,,0,1,0,,0,0,0,87,5568,0,0,5568,,,2010-09-30 08:00,2010-10-09 16:00,2010-09-30 08:00,2010-10-09 16:00,,,Y,,,,N,kKyqb7GOsEW3VFmNW3pYYw,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
66,282625,109636,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-10-10 08:00,2010-11-02 16:00,2010-10-10 08:00,2010-11-02 16:00,,,Y,,,,N,5138nSyv5ESO/CDk4uj5kA,COST_PER_QTY,0,0,63,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
67,282626,109637,764,Y,,,2667,,,,64,,64,1,,0,1,0,,0,0,0,87,5568,0,0,5568,,,2010-11-03 08:00,2010-11-11 16:00,2010-11-03 08:00,2010-11-11 16:00,,,Y,,,,N,Ay5IYRMW0EuwR3un/NbQ2g,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
68,282627,109653,764,Y,,,2667,,,,168,,168,1,,0,1,0,,0,0,0,87,14616,0,0,14616,,,2010-11-13 08:00,2010-12-06 16:00,2010-11-13 08:00,2010-12-06 16:00,,,Y,,,,N,8mtmKiHQEUmSnvwFMLvbKQ,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
69,282628,109638,764,Y,,,2667,,,,32,,32,1,,0,1,0,,0,0,0,87,2784,0,0,2784,,,2010-12-07 08:00,2010-12-11 16:00,2010-12-07 08:00,2010-12-11 16:00,,,Y,,,,N,V3KSFKwrRE+BiuzwqkEQ4A,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
70,282629,109639,764,Y,,,2667,,,,32,,32,1,,0,1,0,,0,0,0,87,2784,0,0,2784,,,2010-12-12 08:00,2010-12-15 16:00,2010-12-12 08:00,2010-12-15 16:00,,,Y,,,,N,DZk0j2STmEu1f8rlmMuOUA,COST_PER_QTY,0,0,,RT_Labor,ST_Rsrc,admin,2010-05-10 09:07,,,,,
71,282630,109638,764,Y,,,2671,,,,3,,3,0.09375,,0,0.09375,0,,0,0,0,95,285,0,0,285,,,2010-12-07 08:00,2010-12-11 16:00,2010-12-07 08:00,2010-12-11 16:00,,,Y,,,,N,/cayPf91oUOHI1vpIIeEbg,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
72,282631,109639,764,Y,,,2671,,,,18,,18,0.5625,,0,0.5625,0,,0,0,0,95,1710,0,0,1710,,,2010-12-12 08:00,2010-12-15 16:00,2010-12-12 08:00,2010-12-15 16:00,,,Y,,,,N,EDyPBRFOrEin/7q2ABuMlw,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
73,282632,109628,764,Y,,,2671,,,,97,,97,0.57738095,,0,0.57738095,0,,0,0,0,95,9215,0,0,9215,,,2010-05-27 08:00,2010-06-20 16:00,2010-05-27 08:00,2010-06-20 16:00,,,Y,,,,N,74DqV1LlwkWrhIomZvNOGQ,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
74,282633,109629,764,Y,,,2671,,,,15,,15,0.234375,,0,0.234375,0,,0,0,0,95,1425,0,0,1425,,,2010-06-21 08:00,2010-06-29 16:00,2010-06-21 08:00,2010-06-29 16:00,,,Y,,,,N,n6BWpVqrwEi1cQl2DUPvaw,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
75,282634,109630,764,Y,,,2671,,,,97,,97,0.57738095,,0,0.57738095,0,,0,0,0,95,9215,0,0,9215,,,2010-06-30 08:00,2010-07-24 16:00,2010-06-30 08:00,2010-07-24 16:00,,,Y,,,,N,l5PtckYEM0idVTP52UV8UQ,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
76,282635,109631,764,Y,,,2671,,,,15,,15,0.234375,,0,0.234375,0,,0,0,0,95,1425,0,0,1425,,,2010-07-25 08:00,2010-08-02 16:00,2010-07-25 08:00,2010-08-02 16:00,,,Y,,,,N,W/qPfb6kmEmmBwvVd6ZcAA,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
77,282636,109632,764,Y,,,2671,,,,97,,97,0.57738095,,0,0.57738095,0,,0,0,0,95,9215,0,0,9215,,,2010-08-03 08:00,2010-08-26 16:00,2010-08-03 08:00,2010-08-26 16:00,,,Y,,,,N,z0gPFiEKDki12KBbk3uXjg,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
78,282637,109633,764,Y,,,2671,,,,15,,15,0.234375,,0,0.234375,0,,0,0,0,95,1425,0,0,1425,,,2010-08-28 08:00,2010-09-05 16:00,2010-08-28 08:00,2010-09-05 16:00,,,Y,,,,N,epCi28yODkOuL05VKmITMw,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
79,282638,109634,764,Y,,,2671,,,,97,,97,0.57738095,,0,0.57738095,0,,0,0,0,95,9215,0,0,9215,,,2010-09-06 08:00,2010-09-29 16:00,2010-09-06 08:00,2010-09-29 16:00,,,Y,,,,N,GlJKxqk00UidN4twK1oP3Q,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
80,282639,109635,764,Y,,,2671,,,,15,,15,0.234375,,0,0.234375,0,,0,0,0,95,1425,0,0,1425,,,2010-09-30 08:00,2010-10-09 16:00,2010-09-30 08:00,2010-10-09 16:00,,,Y,,,,N,5s7mNDnBGE+LmuyH7JyVGQ,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
81,282640,109636,764,Y,,,2671,,,,105,,105,0.625,,0,0.625,0,,0,0,0,95,9975,0,0,9975,,,2010-10-10 08:00,2010-11-02 16:00,2010-10-10 08:00,2010-11-02 16:00,,,Y,,,,N,wY+wqP4U0ky+Az28AOmRKg,COST_PER_QTY,0,0,63,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
82,282641,109637,764,Y,,,2671,,,,15,,15,0.234375,,0,0.234375,0,,0,0,0,95,1425,0,0,1425,,,2010-11-03 08:00,2010-11-11 16:00,2010-11-03 08:00,2010-11-11 16:00,,,Y,,,,N,LA6r0Dwo/ESmopwb3inS0g,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
83,282642,109653,764,Y,,,2671,,,,97,,97,0.57738095,,0,0.57738095,0,,0,0,0,95,9215,0,0,9215,,,2010-11-13 08:00,2010-12-06 16:00,2010-11-13 08:00,2010-12-06 16:00,,,Y,,,,N,TZYJF2y/B0SzJWMCnVkoQw,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,
84,282643,109638,764,Y,,,2670,,,,2,,2,0.0625,,0,0.0625,0,,0,0,0,3300,6600,0,0,6600,,,2010-12-07 08:00,2010-12-11 16:00,2010-12-07 08:00,2010-12-11 16:00,,,Y,,,,N,K+i5KmPQ1kSzxEgkJGo7lg,COST_PER_QTY,0,0,,RT_Mat,ST_Rsrc,admin,2010-05-10 09:07,,,,,"
%E"
