,cost_item_id,acct_id,pobs_id,cost_type_id,proj_id,task_id,cost_name,po_number,vendor_name,act_cost,cost_per_qty,remain_cost,target_cost,cost_load_type,auto_compute_act_flag,target_qty,qty_name,cost_descr,contract_manager_import
941,6500,,,,859,86222,Sundries,,,1000.00,1000.00,0.00,1000.00,CL_Uniform,Y,1,,,
942,6501,,,,859,86223,Sundries,,,1500.00,1500.00,0.00,1500.00,CL_Uniform,Y,1,,,
943,6502,,,,859,86223,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
944,6503,,,,859,86224,Sundries,,,1000.00,1000.00,0.00,1000.00,CL_Uniform,Y,1,,,
945,6504,,,,859,86225,Sundries,,,1500.00,1500.00,0.00,1500.00,CL_Uniform,Y,1,,,
946,6505,,,,859,86225,Fringes,,,5000.00,5000.00,0.00,5000.00,CL_Uniform,Y,1,,,
947,6506,,,,859,86226,Sundries,,,1000.00,1000.00,0.00,1000.00,CL_Uniform,Y,1,,,
948,6507,,,,859,86227,Sundries,,,0.00,1500.00,1500.00,1500.00,CL_Uniform,Y,1,,,
949,6508,,,,859,86227,Fringes,,,0.00,5000.00,5000.00,5000.00,CL_Uniform,Y,1,,,
950,6509,,,,859,86228,Sundries,,,0.00,1000.00,1000.00,1000.00,CL_Uniform,Y,1,,,
951,6510,,,,859,86229,Sundries,,,0.00,1500.00,1500.00,1500.00,CL_Uniform,Y,1,,,
952,6511,,,,859,86229,Fringes,,,0.00,5000.00,5000.00,5000.00,CL_Uniform,Y,1,,,
953,6512,,,,859,86239,Fringes,,,1327.00,423.00,0.00,1327.00,CL_Uniform,Y,3.137754,,,
954,6513,,,,859,86239,consulting,,,5000.00,5500.00,0.00,5000.00,CL_Uniform,Y,0.909091,,,
955,6514,,,,859,86239,Sundries,,,1061.00,1000.00,0.00,1061.00,CL_Uniform,Y,1.061,,,
956,6515,,,,859,86240,Fringes,,,695.00,700.00,0.00,695.00,CL_Uniform,Y,0.993286,,,
957,6516,,,,859,86242,Sundries,,,254.00,270.00,0.00,254.00,CL_Uniform,Y,0.938889,,,
958,6517,,,,859,86243,Sunderies,,,200.00,400.00,0.00,200.00,CL_Uniform,Y,0.5,,,
959,6518,,,,859,86244,Sundries,,,114.00,500.00,0.00,114.00,CL_Uniform,Y,0.2274,,,
960,6519,,,,859,86245,Sundries,,,226.00,226.00,0.00,226.00,CL_Uniform,Y,1,,,
961,6520,,,,859,86248,Sunderies,,,241.00,400.00,0.00,241.00,CL_Uniform,Y,0.60345,,,
962,6521,,,,859,86250,Sundries,,,86.00,226.00,0.00,86.00,CL_Uniform,Y,0.380531,,,
963,6522,,,,859,86251,Sundries,,,86.00,226.00,0.00,86.00,CL_Uniform,Y,0.380531,,,
964,6523,,,,859,86252,Sunderies,,,201.00,400.00,0.00,201.00,CL_Uniform,Y,0.5025,,,
965,6524,,,,859,86253,Sundries,,,204.00,200.00,0.00,204.00,CL_Uniform,N,1.02,,,
966,6525,,,,859,86255,Fringes,,,1529.00,423.00,0.00,1529.00,CL_Uniform,Y,3.614657,,,
967,6526,,,,859,86255,consulting,,,3000.00,5500.00,0.00,3000.00,CL_Uniform,Y,0.545455,,,
968,6527,,,,859,86256,Fringes,,,511.00,700.00,0.00,511.00,CL_Uniform,Y,0.73,,,
969,6528,,,,859,86257,Sundries,,,1292.00,270.00,0.00,1292.00,CL_Uniform,Y,4.785185,,,
970,6529,,,,859,86258,Sundries,,,0.00,500.00,0.00,0.00,CL_Uniform,Y,0,,,
971,6530,,,,859,86259,Sundries,,,372.00,226.00,0.00,372.00,CL_Uniform,Y,1.646018,,,
972,6531,,,,859,86261,Sundries,,,111.00,105.00,0.00,111.00,CL_Uniform,N,1.057143,,,
973,6532,,,,859,86262,Sunderies,,,241.00,400.00,0.00,241.00,CL_Uniform,Y,0.60345,,,
974,6533,,,,859,86264,Sundries,,,86.00,226.00,0.00,86.00,CL_Uniform,Y,0.380531,,,
975,6534,,,,859,86265,Fringes,,,624.00,720.00,0.00,624.00,CL_Uniform,N,0.866667,,,
976,6535,,,,859,86266,Sunderies,,,101.00,400.00,0.00,101.00,CL_Uniform,Y,0.2525,,,
977,6536,,,,859,86268,Sundries,,,86.00,226.00,0.00,86.00,CL_Uniform,Y,0.380531,,,
978,6537,,,,859,86269,Sunderies,,,201.00,400.00,0.00,201.00,CL_Uniform,Y,0.5025,,,
979,6538,,,,859,86271,Sundries,,,0.00,801.00,1807.00,1807.00,CL_Uniform,N,2.25593,,,
980,6539,,,,859,86272,Fringes,,,0.00,1260.00,480.00,480.00,CL_Uniform,N,0.380952,,,
981,6540,,,,859,86273,Sundries,,,0.00,5000.00,2238.00,2238.00,CL_Uniform,N,0.4476,,,
982,6541,,,,859,86275,Sundries,,,0.00,2200.00,982.00,982.00,CL_Uniform,N,0.446364,,,
983,6542,,,,859,86276,Sundries,,,0.00,632.00,1942.00,1942.00,CL_Uniform,N,3.072785,,,
984,6543,,,,859,86277,Sundries,,,0.00,800.00,1658.00,1658.00,CL_Uniform,N,2.0725,,,
985,6544,,,,859,86278,Sundries,,,0.00,700.00,558.00,558.00,CL_Uniform,N,0.797143,,,
986,6545,,,,859,86280,Fringes,,,0.00,3000.00,1122.00,1122.00,CL_Uniform,N,0.374,,,
987,6546,,,,859,86281,Fringes,,,0.00,1260.00,481.00,481.00,CL_Uniform,N,0.381349,,,
988,6547,,,,859,86283,Sundries,,,0.00,801.00,1807.00,1807.00,CL_Uniform,Y,2.25593,,,
989,6548,,,,859,86285,Sundries,,,0.00,667.00,1658.00,1658.00,CL_Uniform,N,2.485757,,,
990,6549,,,,859,86289,Sundries,,,0.00,1024.00,325.00,325.00,CL_Uniform,N,0.317259,,,
991,6550,,,,859,86290,Sundries,,,0.00,2674.00,221.00,221.00,CL_Uniform,N,0.082648,,,
992,6551,,,,859,86292,Sundries,,,0.00,1065.00,325.00,325.00,CL_Uniform,N,0.305164,,,
