,rsrc_rate_id,rsrc_id,max_qty_per_hr,cost_per_qty,start_date,shift_period_id,cost_per_qty2,cost_per_qty3,cost_per_qty4,cost_per_qty5
120,2547,2228,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
121,2548,2229,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
122,2549,2237,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
123,2551,2235,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
124,2552,2195,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
125,2553,2239,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
126,2555,2179,1,0.00,2008-01-01 00:00,,,,,
127,2556,2330,1,0.00,2008-01-01 00:00,,,,,
128,2557,2342,1,0.00,2008-01-01 00:00,,,,,
129,2558,2335,1,0.00,2008-01-01 00:00,,,,,
130,2559,2366,1,0.00,2008-01-01 00:00,,,,,
131,2560,2345,1,0.00,2008-01-01 00:00,,,,,
132,2561,2346,1,0.00,2008-01-01 00:00,,,,,
133,2562,2344,1,0.00,2008-01-01 00:00,,,,,
134,2563,2355,1,0.00,2008-01-01 00:00,,,,,
135,2564,2331,1,0.00,2008-01-01 00:00,,,,,
136,2565,2350,1,0.00,2008-01-01 00:00,,,,,
137,2566,2351,1,0.00,2008-01-01 00:00,,,,,
138,2567,2352,1,0.00,2008-01-01 00:00,,,,,
139,2568,2353,1,0.00,2008-01-01 00:00,,,,,
140,2569,2354,1,0.00,2008-01-01 00:00,,,,,
141,2570,2377,1,0.00,2008-01-01 00:00,,,,,
142,2571,2337,1,0.00,2008-01-01 00:00,,,,,
143,2572,2338,1,0.00,2008-01-01 00:00,,,,,
144,2573,2339,1,0.00,2008-01-01 00:00,,,,,
145,2574,2340,1,0.00,2008-01-01 00:00,,,,,
146,2575,2341,1,0.00,2008-01-01 00:00,,,,,
147,2576,2361,1,0.00,2008-01-01 00:00,,,,,
148,2577,2343,1,0.00,2008-01-01 00:00,,,,,
149,2578,2385,1,0.00,2008-01-01 00:00,,,,,
150,2579,2386,1,0.00,2008-01-01 00:00,,,,,
151,2580,2387,1,0.00,2008-01-01 00:00,,,,,
152,2581,2388,1,0.00,2008-01-01 00:00,,,,,
153,2582,2389,1,0.00,2008-01-01 00:00,,,,,
154,2583,2390,1,0.00,2008-01-01 00:00,,,,,
155,2584,2391,1,0.00,2008-01-01 00:00,,,,,
156,2585,2392,1,0.00,2008-01-01 00:00,,,,,
157,2586,2393,1,0.00,2008-01-01 00:00,,,,,
158,2587,2394,1,0.00,2008-01-01 00:00,,,,,
159,2588,2332,1,0.00,2008-01-01 00:00,,,,,
160,2589,2333,1,0.00,2008-01-01 00:00,,,,,
161,2590,2356,1,0.00,2008-01-01 00:00,,,,,
162,2591,2357,1,0.00,2008-01-01 00:00,,,,,
163,2592,2358,1,0.00,2008-01-01 00:00,,,,,
164,2593,2359,1,0.00,2008-01-01 00:00,,,,,
165,2594,2360,1,0.00,2008-01-01 00:00,,,,,
166,2595,2248,0,0.00,2009-01-01 00:00,,,,,
167,2596,2249,25,0.00,2009-01-01 00:00,,0.00,0.00,0.00,0.00
168,2597,2347,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
169,2598,2348,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
170,2599,2349,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
171,2600,2267,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
172,2601,2266,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
173,2602,2259,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
174,2603,2262,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
175,2604,2261,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
176,2605,2260,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
177,2606,2250,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
178,2607,2271,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
179,2608,2270,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
180,2609,2269,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
181,2610,2257,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
182,2611,2273,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
183,2612,2265,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
184,2613,2272,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
185,2614,2274,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
186,2615,2264,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
187,2616,2255,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
188,2617,2256,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
189,2618,2263,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
190,2619,2254,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
191,2620,2253,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
192,2621,2258,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
193,2622,2396,1,0.00,2008-01-01 00:00,,,,,
194,2623,2395,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
195,2624,2277,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
196,2625,2278,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
197,2626,2279,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
198,2627,2280,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
199,2628,2281,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
200,2629,2322,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
201,2630,2323,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
202,2631,2284,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
203,2632,2285,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
204,2633,2286,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
205,2634,2268,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
206,2635,2287,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
207,2636,2251,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
208,2637,2291,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
209,2638,2299,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
210,2639,2298,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
211,2640,2297,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
212,2641,2296,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
213,2642,2304,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
214,2643,2292,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
215,2644,2275,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
216,2645,2314,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
217,2646,2311,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
218,2647,2290,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
219,2648,2289,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
220,2649,2303,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
221,2650,2302,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
222,2651,2276,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
223,2652,2295,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
224,2653,2300,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
225,2654,2301,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
226,2655,2293,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
227,2656,2252,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
228,2657,2288,1,5033.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
229,2658,2306,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
230,2659,2307,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
231,2660,2312,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
232,2661,2294,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
233,2662,2315,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
234,2663,2321,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
235,2664,2209,1,1700.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
236,2665,2236,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
237,2666,2317,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
238,2667,2320,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
239,2668,2318,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
240,2669,2319,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
241,2670,2362,1,0.00,2009-01-01 00:00,,0.00,0.00,0.00,0.00
242,2671,2363,1,0.00,2009-01-01 00:00,,0.00,0.00,0.00,0.00
243,2672,2364,1,0.00,2008-01-01 00:00,,,,,
244,2673,2365,1,0.00,2008-01-01 00:00,,,,,
245,2674,2367,1,0.00,2009-01-01 00:00,,0.00,0.00,0.00,0.00
246,2675,2368,1,0.00,2009-01-01 00:00,,0.00,0.00,0.00,0.00
247,2676,2369,1,0.00,2008-01-01 00:00,,,,,
248,2677,2370,1,0.00,2008-01-01 00:00,,,,,
249,2678,2371,1,0.00,2008-01-01 00:00,,,,,
250,2679,2372,1,0.00,2008-01-01 00:00,,,,,
251,2680,2373,1,0.00,2008-01-01 00:00,,,,,
252,2681,2374,1,0.00,2008-01-01 00:00,,,,,
253,2682,2375,1,0.00,2008-01-01 00:00,,,,,
254,2683,2376,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
255,2684,2378,25,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
256,2685,2379,25,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
257,2686,2380,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
258,2687,2381,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
259,2688,2382,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
260,2689,2383,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
261,2690,2384,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
262,2691,2123,81.25,350.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
263,2692,2126,9,500.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
264,2693,2308,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
265,2694,2378,25,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
266,2695,2379,25,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
267,2696,2347,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
268,2697,2380,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
269,2698,2376,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
270,2699,2381,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
271,2700,2349,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
272,2701,2382,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
273,2702,2348,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
274,2703,2383,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
275,2704,2395,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
276,2705,2384,1,0.00,2009-12-27 00:00,,0.00,0.00,0.00,0.00
277,2706,2326,62.5,0.00,2010-01-01 00:00,,,,,
278,2707,2309,62.5,0.00,2010-01-01 00:00,,,,,
279,2708,2305,1,0.00,2010-01-01 00:00,,,,,
280,2709,2324,1,0.00,2010-01-01 00:00,,,,,
281,2710,2325,1,0.00,2010-01-01 00:00,,,,,
282,2711,2313,250,0.00,2010-01-01 00:00,,0.00,0.00,0.00,0.00
283,2712,2316,250,0.00,2010-01-01 00:00,,0.00,0.00,0.00,0.00
284,2713,2310,250,0.00,2010-01-01 00:00,,0.00,0.00,0.00,0.00
285,2714,2327,250,0.00,2010-01-01 00:00,,0.00,0.00,0.00,0.00
286,2715,2329,0.125,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
287,2727,2886,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
288,2728,2858,1,0.00,2008-01-01 00:00,,0.00,0.00,0.00,0.00
