,wbs_id,proj_id,obs_id,seq_num,proj_node_flag,sum_data_flag,status_code,wbs_short_name,wbs_name,phase_id,parent_wbs_id,ev_user_pct,ev_etc_user_value,orig_cost,indep_remain_total_cost,ann_dscnt_rate_pct,dscnt_period_type,indep_remain_work_qty,anticip_start_date,anticip_end_date,ev_compute_type,ev_etc_compute_type,guid,tmpl_guid,plan_open_state
592,41221,8788,540,0,N,N,WS_Open,01,Structure & Envelopment,,40788,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,/DhEq06HD0WmzJXOHT3Jxg,AZZgJ5tOWUyVW3xw5jYYEw,
593,41222,8788,540,100,N,N,WS_Open,EL02,Lift (#02~06),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,7KP/MItUI0iI0DKzxx+ztA,,
594,41223,8788,540,200,N,N,WS_Open,EL07,Lift (#07~08),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,iejZDVfAGkSTjHIPw0P0oQ,,
595,41224,8788,540,400,N,N,WS_Open,EL10,Lift (#10~11),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,m8cWBLoRekOV7xVVeq75QQ,,
596,41225,8788,540,600,N,N,WS_Open,EL24,Lift (#24),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,U4xuB9zcz0qP4p1DWqcUzA,,
597,41226,8788,540,700,N,N,WS_Open,EL25,Lift (#25),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,LAPBcLZ0+EuBKOnblupUAA,,
598,41227,8788,540,4,N,N,WS_Open,BP2,PARKING AREA :Zone PB-2,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,Qt2cAu3vuE2MBCacLsD3BQ,SnzqXnObtEevFwU0xofMCA,
599,41228,8788,540,10,N,N,WS_Open,CE2,ELECTRICAL ROOMS (1 NOS.) :Zone PC-2,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,ptTFBdEdREerdB22jJfpZQ,KrsDuc/5tkKD95SUy6s5Jw,
600,41229,8788,540,12,N,N,WS_Open,CM2,MECHANICAL ROOMS (1 NOS.) :Zone PC-2,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,9M6BB33Fz0GBYoNoouCB6Q,oNpnlA5wZk2usLqpjLNVTg,
601,41230,8788,540,2,N,N,WS_Open,BM1,MECHANICAL ROOMS (2 NOS.) :Zone PB-1,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,j6nFINmY3UaCg/LMc+Yy2A,Hqb375mmBEGVFpDjPk6/Gw,
602,41231,8788,540,102,N,N,WS_Open,S2,Zone S2,,40707,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,mikE5RBdbU2gZYZYYDuqQw,7/iB5KShLka6d3WXneM6RA,
603,41232,8788,540,3,N,N,WS_Open,BP1,PARKING AREA :Zone PB-1,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,vyCXvdTw0UuFh51GWqQf2Q,SnzqXnObtEevFwU0xofMCA,
604,41233,8788,540,900,N,N,WS_Open,EL28,Lift (#28~29),,40693,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,Ntct+idCB0SQm6pLvSO+PQ,,
605,41234,8788,540,111,N,N,WS_Open,EP1,PARKING AREA :Zone PE-1,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,XjzK5Hx380CySr2JDgYxYw,sztypVD/o0KpMMJigH0erw,
606,41235,8788,540,7,N,N,WS_Open,ES07,Escalator (#07),,40705,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,UtQ4B09fjk+djt+Dr6einw,,
607,41236,8788,540,0,N,N,WS_Open,01,Structure & Envelopment,,40794,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,u2oTIWVr40ezvEcA9s+M5A,AZZgJ5tOWUyVW3xw5jYYEw,
608,41237,8788,540,11,N,N,WS_Open,CM1,MECHANICAL ROOMS (3 NOS.) :Zone PC-1,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,ttbXDQijm0aF84qYvPIeVQ,hJnY7EXlbUKPfOFno5OceQ,
609,41238,8788,540,1,N,N,WS_Open,BE3,ELECTRICAL ROOMS (2 NOS.) :Zone PB-3,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,QB5ueZOll0uJ7rWR3XRNzA,8MkPg8pjfU6JFQhtNJOT/A,
610,41239,8788,540,102,N,N,WS_Open,05,TR Room,,40794,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,hjhRRefjtk+KtHkSlE30lA,tiQbrg2h/EGhuaOF3wj1qQ,
611,41240,8788,540,14,N,N,WS_Open,DP2,PARKING AREA :Zone PD-2,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,yYhWv2Ybm0K6kpl+UcbHsQ,fZ0OHjUR30ShA5VZ7FWg2w,
612,41241,8788,540,112,N,N,WS_Open,EP2,PARKING AREA :Zone PE-2,,40793,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,7MUrst9tv0qGlCnm/r/UOQ,sztypVD/o0KpMMJigH0erw,
613,41242,8788,540,1,N,N,WS_Open,02,PAT RM-1,,40794,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,GIX0fbhVSEWmdHTVN11jqQ,8jiIZW8/REC7Xj7C/kDBuw,
614,41243,8788,540,202,N,N,WS_Open,04,Public Area ( Elev.Lobby & Corridors ),,40750,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,/b480KPr5Uaf0vtKCnB3Pw,HOoig/M9aU2jmgxChHXPbQ,
615,41244,8788,540,1,N,N,WS_Open,1,South Parking,,40715,4,0.88,0.00,0.00,,,,,,EC_Cmp_pct,EE_Rem_hr,f4cA3CdwTke/0WC7dRDB+A,3LiEy9IApk2sJNrbA5BsIg,
